Game Name,Developer,Release year,Price,Genres,Review %,Max Reviewers,Minimum Owners,Maximum Owners
 The Flea Evolution: Bugaboo,Ikigai Play,2021,6.99,"Action, Adventure, Strategy",0.0,,0,20000
 Edwardo,"Lewis Spalato, Andrew Spalato",2021,3.99,"Action, Indie, Strategy",0.0,,0,20000
 Soccer Boss,Alternative Software Ltd,2021,12.99,"Simulation, Sports, Strategy, Early Access",0.0,,0,20000
 Chronicles of Deeps,Gameliner,2021,9.99,"Action, Adventure",0.0,0,20000,50000
 Fly Or Die,GreatHopeStudio,2021,0.99,Indie,0.0,,0,20000
 The Missing Link,Caico Morais de Brito,2021,6.99,"Adventure, Indie, RPG, Strategy",0.0,,0,20000
 Pop's,Microbe Games,2021,6.99,Indie,0.0,,0,20000
 My Simple Puzzle,Tavlykaev Rinat,2021,9.99,"Casual, Indie, Strategy",0.0,0,0,20000
 Ghost Sync,Exe Create Inc.,2021,14.99,"Adventure, RPG, Simulation, Strategy",0.0,,0,20000
 Nihongo Heroes,monacrea,2021,9.99,"Action, Casual, Indie, RPG",0.0,,0,20000
 Airplane Racer 2021,Özgün BURSALIOĞLU,2021,1.99,"Action, Adventure, Racing, Simulation, Sports",0.0,,0,20000
 Dark Tales from México: Prelude. Just a Dream... with The Sack Man,BitAll Force,2021,14.99,"Adventure, Early Access",0.0,0,0,20000
 Tale of six,2ev1l,2021,2.99,"Adventure, Casual, Indie",0.0,,0,20000
 Tomb Keeper Mansion Deluxe Pinball,Pinblend Studios,2021,7.99,"Action, Casual",0.0,0,20000,50000
 Metavusking,innoVENTOR Inc.,2021,18.99,"Action, Casual, Simulation, Early Access",0.0,,0,20000
 Rorys Restaurant: Winter Rush,Mad Data Games,2021,4.99,Casual,0.0,0,0,20000
 2021,3000Studio,2021,0.99,"Adventure, Casual, Indie, Racing, Strategy",0.0,,0,20000
 Little Stars,Albert Kim,2021,2.99,"Casual, Indie",0.0,,0,20000
 ChessCraft,Stuart Spence,2021,3.99,"Casual, Strategy",0.0,,20000,50000
 ONNANOKO KEEPER 3,ilyumi,2021,0.99,"Action, Casual, Indie",0.0,,0,20000
 The Thorn of Warldia,WendtOnGames,2021,1.99,"Action, RPG",0.0,,0,20000
 Slot Idler,One Armed Bandit,2021,3.99,"Casual, Indie, Simulation",0.0,,0,20000
 全托教师,ChaosPainter,2021,4.99,"Indie, Simulation, Early Access",0.0,,0,20000
 Guide and Throw,FAI GOST SRL,2021,3.99,"Action, Indie",0.0,,0,20000
 Prepare For Warp: Unlimited Edition: Beyond Insanji,"Smiling Cat Entertainment, LTD",2021,4.99,"Action, Casual, Early Access",0.0,,0,20000
 Clou - Roll & Heist,Boardgame Racoon e.K.,2021,5.99,"Adventure, Casual, Indie, RPG, Strategy, Early Access",0.0,,0,20000
 Roman Wars: Deck Building Game,Aleksandr Zhukov,2021,2.99,"Indie, Strategy",0.0,,0,20000
 Grim Tales: Echo of the Past Collector's Edition,Elephant Games,2021,13.99,"Adventure, Casual",0.0,,0,20000
 Deborg Desolation Pre-Born,Deborg Desolation,2021,3.99,"Action, Adventure, Indie",0.0,,20000,50000
 NEDEN?,Umut Ay(00iblis00),2021,0.99,"Adventure, Casual, Indie",0.0,,0,20000
 超级冒险(Super Adventure),HEWEI,2021,1.99,"Action, Adventure, Casual, Indie, RPG, Early Access",0.0,,0,20000
 In Shape 2,QuickBobber,2021,3.99,"Casual, Indie, Strategy",0.0,,0,20000
 Sakura Forest Girls 3,Winged Cloud,2021,9.99,Simulation,0.0,,0,20000
 Enigmarella,Metal Dragon Studio,2021,24.99,"Adventure, Early Access",0.0,,20000,50000
 Alpha Zoo,Alpha Zoo LLC,2021,4.99,Indie,0.0,,0,20000
 The Infecting 3,Immure Creations,2021,9.99,"Action, Indie",0.0,,0,20000
 Atomic Cyclecar Racing,Prime,2021,0.99,"Action, Indie, Racing, Sports",0.0,,0,20000
 Lights,Iful GS,2021,0.99,"Action, Casual, Indie",0.0,,0,20000
 Alien Age,Indie Wizards,2021,5.99,"Adventure, Casual, Indie, RPG, Strategy",0.0,,20000,50000
 SUL 3D - Schütze Unser Land,Athsilus Games,2021,7.99,"Action, Adventure",0.0,,0,20000
 Justice Chronicles,"Hit-Point Co.,Ltd.",2021,14.99,"Adventure, RPG, Simulation, Strategy",0.0,,20000,50000
 Oppcium,Yaketsuku Mikami,2021,19.99,"Action, Indie",0.0,,0,20000
 黑白米拖更记,"黑米, 白米",2021,0.99,"Action, Adventure, RPG, Strategy",0.0,,0,20000
 Void Grimm,Ravery,2021,7.99,"Action, Indie, Strategy, Early Access",0.0,0,0,20000
 BLOCK HEIST: Robbery Simulator,Cyber Gaming,2021,4.99,"Action, Indie, Simulation, Strategy",0.0,,0,20000
 Mr.Addon in Sulpicius Gallus M,"Oscar Salado Moyano, Miguel Angel Herrera Alvarez",2021,4.99,"Action, Adventure, Indie",0.0,,0,20000
 Queue Simulator,Just Making Games,2021,0.99,"Casual, Indie, Massively Multiplayer, RPG, Simulation",0.0,,0,20000
 うんこタイピング,INORK Game,2021,9.99,"Adventure, Casual, Indie, Sports, Early Access",0.0,,0,20000
 Yavi,E.144,2021,9.99,"Casual, Indie, RPG",0.0,,0,20000
 LawnMower City,NanningsGames,2021,1.19,Action,0.0,,0,20000
 ThumBeat: Button Basher Edition,Sprytosaur Games,2021,6.79,"Action, Casual, Indie",0.0,,0,20000
 Zoo Seeker,nGarden,2021,5.99,"Casual, Indie, Early Access",0.0,,0,20000
 Space Balls,Gabriel Jacintho Bertasso,2021,0.84,"Casual, Indie, Simulation",0.0,,0,20000
 Christmas Stories: Yulemen Collector's Edition,Elephant Games,2021,13.99,"Adventure, Casual",0.0,,0,20000
 Escape Logan Estate,Justwo Games,2021,3.99,Adventure,0.0,,0,20000
 Dungeonball,Sokpop Collective,2021,4.99,"Action, Indie, Sports",0.0,,0,20000
 Floody,Laidback Dog,2021,0.0,"Action, Indie, Racing, in Early Access",0.0,,0,20000
 Smintheus,Henrik Chukhran,2021,9.99,"Action, Adventure, Indie",0.0,,0,20000
 Urge,EnDrew,2021,17.99,"Action, Adventure, Casual, Indie, Simulation, Early Access",0.0,,0,20000
 Welcome to the Polyverse,Revmatek,2021,4.99,"Action, Adventure, Casual, Indie, Simulation, Strategy",0.0,,0,20000
 Astrodition,Astrodition Development,2021,8.99,"Adventure, Indie",0.0,,0,20000
 Date Night Bowling,Serenity Forge,2021,9.99,"Casual, Indie, Sports",0.0,,0,20000
 Fox face kills!,Kurenaibook,2021,5.99,"Action, Indie",0.0,,0,20000
 Typing Fingers - Enemy,Foriero s.r.o.,2021,14.99,"Action, Adventure, Indie",0.0,0,0,20000
 Our Hero! Two,Ste's Project,2021,5.99,"Action, Adventure, Indie, RPG",0.0,,50000,100000
 九个世界（Nine worlds）,登,2021,0.99,"Action, Adventure, Indie, RPG, Strategy",0.0,,0,20000
 The Dark Way,Abdualziz alotaibi,2021,9.99,"Action, Adventure, Indie, Early Access",0.0,,0,20000
 SOL Cycling,Redline Studios,2021,0.0,"Free to Play, Massively Multiplayer, Racing, Simulation, Sports, Early Access",0.0,,0,20000
 Chat Millions - Stream Quiz Game,Britnet Media,2021,5.99,"Casual, Indie",0.0,,0,20000
 The Alpha 001,ZettaZed,2021,6.99,"Action, Adventure, Massively Multiplayer, RPG",0.0,,0,20000
 Gang wars,Games For Pleasure,2021,2.99,"Action, Adventure, Indie, in Early Access",0.0,,0,20000
 Legend Of Vengeancev,胡桃遊戲,2021,3.99,"Adventure, Indie, RPG",0.0,,0,20000
 During Before And After COVID-19,Enki Games,2021,4.99,"Action, Indie, Simulation",0.0,,0,20000
 Blimps,Paint Can Games LLC,2021,3.99,"Adventure, Casual, Indie, RPG, Strategy",0.0,,50000,100000
 Adventure Field 4,Wathitdew Record,2021,9.99,"Adventure, RPG",0.0,,0,20000
 Triblock,Sergey Marchenko,2021,0.99,"Casual, Indie",0.0,,0,20000
 Baobabs Mausoleum Grindhouse Edition - Country of Woods and Creepy Tales,Celery Emblem™,2021,16.99,"Adventure, Indie",0.0,0,0,20000
 Tap-Tap Adventure,BeeTights,2021,0.99,"Adventure, Casual, Indie",0.0,,0,20000
 Twin Horizons,Exploding Cable Productions,2021,14.99,"Action, Indie, Early Access",0.0,,0,20000
 Qual,Just Making Games,2021,7.99,"Action, Indie, RPG",0.0,,0,20000
 Dodge Dancer,Crooked Snout Games,2021,1.99,"Action, Casual, Indie",0.0,,0,20000
 Giant Blobs From Mars,Almighty Games,2021,1.99,Casual,0.0,0,20000,50000
 Dungeon of Eyden,Andreas Klein,2021,6.99,"Action, Adventure, RPG",0.0,,0,20000
 Build Em' Faster,CrooLab,2021,5.99,Action,0.0,,0,20000
 Liars Village,Leonard Jouen,2021,0.99,"Indie, RPG, Simulation, Strategy",0.0,,0,20000
 Karma - Chapter 1,The Exact Co.,2021,5.99,"Action, Adventure, Indie, RPG",0.0,,0,20000
 Elder Puzzle,HotFoodGames,2021,0.99,"Casual, Indie",0.0,,0,20000
 Jump/Die/Live,AngelRDev,2021,4.99,Casual,0.0,,0,20000
 回纹集换卡牌TCG,都要恰饭的,2021,0.99,"Casual, Indie, Strategy",0.0,,0,20000
 蘑菇的冒险 MoGu's Adventure,LaoMaoGame,2021,0.99,"Adventure, Casual, Indie",0.0,0,0,20000
 Tiani,Ken Langella,2021,19.99,"Action, Adventure, Indie, RPG",0.0,,0,20000
 Table Tennis Pro,GrassGames,2021,14.99,"Simulation, Sports",0.0,,0,20000
 The Midnight Eater,SSBy Studios,2021,2.99,Action,0.0,,0,20000
 Occultism Limbo: The ritual of little nightmares,Trigger the Monster,2021,4.99,"Indie, RPG, Simulation",0.0,,0,20000
 Let's Learn Xiangqi (Chinese Chess),Dr. Cyril Splutterworth,2021,6.99,Strategy,0.0,,0,20000
 Trapped,Cptn_troll,2021,0.99,"Adventure, Casual, Indie, Strategy",0.0,,0,20000
 Red Robin,葡萄,2021,2.99,"Indie, RPG",0.0,,0,20000
 Rotate To Find The Difference,Meng Games,2021,0.99,"Casual, Indie, Early Access",0.0,,0,20000
 Brawler,Cobra Blade,2021,6.99,"Action, Indie",0.0,,0,20000
 Endro,DreamlessHero,2021,0.99,"Action, Casual, Indie",0.0,,0,20000
 Race Project,Bearded Monkeys,2021,3.99,"Racing, Early Access",0.0,,0,20000
 Pipeline VR,Everwake Games,2021,9.34,"Casual, Indie",0.0,,0,20000
 RhythmSlinger,Jacob's Juicy Games Co.,2021,8.99,Action,0.0,,0,20000
 Chimeras: What Wishes May Come Collector's Edition,Elephant Games,2021,13.99,"Adventure, Casual",0.0,,0,20000
 Gladiator of sparta,LFR games,2021,3.74,"Action, Adventure, Indie, Strategy",0.0,,50000,100000
 2033: Das Erschwachen der Macht,LOT,2021,11.99,"Adventure, Indie",0.0,,0,20000
 Orenji-iro no Kumo,玫瑰工作室,2021,1.99,"Adventure, Casual, Indie, RPG",0.0,0,0,20000
 AirGun,ImperiumGame,2021,0.99,Indie,0.0,,0,20000
 Flag Color Number - Painting and Coloring,Boogygames Studios,2021,0.99,"Adventure, Casual, Indie, Simulation",0.0,,0,20000
 Setup Developer Tool 2021,Tim McArthur,2021,19.99,"Indie, Racing, Simulation",0.0,,0,20000
 Comic Company Manager,Substandard Shrimp,2021,5.99,"Casual, Indie, Simulation, Strategy, Early Access",0.0,,0,20000
 Memento Vivere,Valkyria Games,2021,6.99,"Indie, RPG",0.0,,0,20000
 Paid Trade,Jonas Tag,2021,0.99,Casual,0.0,,0,20000
 Void's Blight,CrashedReality,2021,4.99,"Adventure, Casual, Indie",0.0,,0,20000
 Little Wolf,Winged Lizard,2021,5.25,"Adventure, Casual, Indie, Strategy",0.0,,0,20000
 Canary in a Crater,Iron Moose Development,2021,7.99,"Adventure, Casual, Indie",0.0,,0,20000
 Destroy the Dummies,Nathan Montgomery,2021,7.99,"Action, Indie",0.0,,0,20000
 Christmas Griddlers Journey to Santa,Creobit,2021,4.99,Casual,0.0,,0,20000
 Attack of the Mutant Penguins,Sunrise Games Ltd.,2021,7.99,"Action, Strategy",0.0,,0,20000
 Overpower,Playtinite Studio,2021,6.99,"Adventure, Indie",0.0,,0,20000
 Above the Skies,Valkyria Games,2021,4.89,"Indie, RPG",0.0,,0,20000
 Hogvalord,Thap Tam Studio,2021,10.99,"Indie, RPG, Simulation, Strategy, Early Access",0.0,,0,20000
 深渊,青灯独酌,2021,1.99,"Adventure, Indie, RPG, Strategy",0.0,,0,20000
 Across the Galaxy: Stellar Dominator,GameTrail Studio,2021,9.99,"Action, Indie, Strategy, Early Access",0.0,,0,20000
 Lifing,Machine Nun,2021,6.39,"Indie, Strategy",0.0,,0,20000
 Carrot Girl Adventures,Rubin,2021,10.99,"Adventure, Indie, Simulation",0.0,,0,20000
 Route Me Mail and Delivery Co,Elushis,2021,3.99,"Adventure, Casual, Indie, RPG, Simulation, Strategy",0.0,,0,20000
 Game Developer Simulator,Phantom Studio,2021,2.99,"Casual, Indie, Simulation, Strategy",0.0,,0,20000
 Kin's Chronicle,flashdim,2021,9.99,"Adventure, Indie, RPG, Early Access",0.0,,20000,50000
 WoodHeart,Remake Games Studios,2021,4.99,"Adventure, Casual, Indie, RPG, Strategy",0.0,,0,20000
 Survive Into Night,Genetix Studio,2021,7.99,"Action, RPG, Strategy",0.0,,0,20000
 Domination,"Christian Ruiz, Christian Ruiz",2021,9.99,"Action, Indie",0.0,,0,20000
" Go home, go home?",比爾呷可頌,2021,1.99,RPG,0.0,,0,20000
 Battle Map Studio,Bradley Shepherd,2021,15.99,"Casual, Indie, RPG, Simulation, Early Access",0.0,,0,20000
 Chicken Cannon!,Ambitious Games,2021,3.99,"Adventure, Casual, Indie, Strategy",0.0,0,0,20000
 DANGER: ELECTRIC SHOCK,Redream Studio,2021,4.99,Action,0.0,,0,20000
 Office Strike War - Multiplayer Battle Royale,Bad Kids Games,2021,0.99,"Action, Casual, Indie, Massively Multiplayer, Simulation, Strategy",0.0,,0,20000
 Lake of Shadows,Justin Admaja,2021,2.99,"Action, Adventure, Indie, Strategy",0.0,,0,20000
 Wind of shuriken,Gamenergy studio,2021,7.99,"Action, Adventure, Indie",0.0,,0,20000
 Stay Alive On The Tank: Explosive Shells In The Darkness,barsovya,2021,9.99,"Action, Casual, Indie, Massively Multiplayer, Strategy",0.0,0,0,20000
 Chained,Studio Digital Caffeine,2021,4.99,"Casual, Indie, Strategy",0.0,,0,20000
 Super Fowlst 2,Thomas K. Young,2021,3.99,"Action, Indie",0.0,,0,20000
 Solitaire Game Halloween 2,Creobit,2021,4.99,Casual,0.0,,0,20000
 Jurassic mahjong,Creobit,2021,4.99,Casual,0.0,,0,20000
 The Far Kingdoms: Hidden Magic,Lazy Turtle Games,2021,4.99,Casual,0.0,,20000,50000
 Keep Talk Until You Dead,Alexander Sablin,2021,3.99,"Action, Adventure, Casual",0.0,,0,20000
 Avoid The Demons,Boogygames Studios,2021,0.99,"Adventure, Casual, Indie, Simulation",0.0,,0,20000
 Green Phoenix,Broken Simulation,2021,3.99,"Casual, Simulation",0.0,0,0,20000
 Slickpoo The Clown,Ptyron,2021,3.99,Simulation,0.0,,0,20000
 Cosmica,NeuroJump,2021,6.99,"Indie, Strategy, Early Access",0.0,,0,20000
 Halloween Patchwork Trick or Treat,Creobit,2021,4.99,Casual,0.0,,0,20000
 Card Tower Defence,EastVillage,2021,2.99,"Casual, Indie",0.0,,0,20000
 VR Another World,kan.kikuchi,2021,4.99,"Adventure, Casual, Indie, Simulation",0.0,,0,20000
 Grey Lucidity - Horror Visual Novel,Miracle Gates Entertainment,2021,4.99,"Action, Casual",0.0,,0,20000
 Infiltration: Alone in Combat,Elvio Luján,2021,5.99,"Action, Adventure, Strategy",0.0,,20000,50000
 Allura: Curse of the Mermaid,eFunsoft,2021,5.99,Casual,0.0,0,0,20000
 Pixel Ramen - Easy Pixel Art and Pixel GIF Creator,Pixel Ramen,2021,9.99,"Animation & Modeling, Design & Illustration, Photo Editing, Utilities",0.0,,0,20000
 末日航路-The Termination,橙光游戏,2021,10.99,"Adventure, Casual, Indie, RPG, Strategy",0.0,,0,20000
 Iselin Saga,Seven Sails Games,2021,6.99,"Adventure, Casual, Indie",0.0,,0,20000
 Ultra Boat Game!!!,Tamashii,2021,0.49,"Adventure, Casual, Indie, Racing, Sports",0.0,,0,20000
 G-MODEアーカイブス28 セパスチャンネル,G-MODE,2021,4.99,RPG,0.0,,0,20000
 Rabbit Hole,Young Jewel,2021,4.99,"Adventure, Indie",0.0,,0,20000
 THE ADVENTURES OF LWANDA MAGERE,Bethuel K. Okelo,2021,4.99,"Action, Adventure, Indie",0.0,,0,20000
 Dark Light,b2studios,2021,9.99,"Adventure, Indie, Strategy",0.0,,0,20000
 VR Summer Sports,"Flamboyant Entertainment, Byte Mind, Lucky Game and Entertainment",2021,9.99,"Casual, Indie, Sports",0.0,,0,20000
 ボク姫PROJECT,ウィザードソフト,2021,69.99,Adventure,0.0,,0,20000
 Eco Park,LunaBrod,2021,0.99,Strategy,0.0,,0,20000
 Capital Island,WillDreams,2021,4.99,"Casual, Indie, Strategy",0.0,,0,20000
 Baking Bustle: Ashley’s Dream,GameOn Production,2021,6.99,"Casual, Indie, Simulation",0.0,,0,20000
 This Game is Crap,Marek Slowig,2021,6.99,"Casual, Indie, Early Access",0.0,,0,20000
 Funny Card,HotFoodGames,2021,0.99,Indie,0.0,,0,20000
 ENOH,STUDIO EBANS,2021,4.99,"Action, Indie",0.0,,0,20000
 GoldfishFlap,"Beshu, GoldfishFlap",2021,1.99,"Action, Adventure, Casual, Indie",0.0,,0,20000
 Frog Ball Rerolled,Dallen Larson,2021,4.99,"Action, Adventure, Casual, Indie, Racing",0.0,,0,20000
 Camelot: Wrath of the Green Knight,"Telltale Games (UK), Wonderland",2021,14.99,"Adventure, Casual",0.0,,0,20000
 ItemShop,Suzuki Cecil,2021,32.49,"Casual, Animation & Modeling, Design & Illustration, Game Development",0.0,,0,20000
 Rorys Restaurant Deluxe,Mad Data Games,2021,4.01,Casual,0.0,,0,20000
 Demon Runner The Forsaken,Blue Slayer Gaming,2021,1.99,"Action, Indie",0.0,0,0,20000
 Steps From Above,Filipsouthstargamestudio,2021,9.99,"Action, Adventure, Indie, Strategy",0.0,,0,20000
 Sudden Darkness,GreatHopeStudio,2021,0.99,Indie,0.0,,0,20000
 Fallen Flowers(零落之花),Dawnwing House,2021,0.99,"Casual, RPG",0.0,,0,20000
 Crawlspace,Kiririn,2021,0.0,Action,0.0,,0,20000
 Blue Barbarian Man,andré luis bradacz,2021,0.99,"Action, Adventure, Indie",0.0,,0,20000
 Dark effigy,daGusto,2021,1.99,Indie,0.0,,0,20000
 Ancient Huntsmen,Patha Pradipa 挪灯人,2021,5.99,"Action, Indie, RPG",0.0,,0,20000
 Faded Memories: Video Game Edition,Vasi Games,2021,1.49,"Adventure, Indie",0.0,,0,20000
 Mysterious Night (The First Night),THung,2021,2.99,"Action, Adventure, Casual",0.0,,0,20000
 Polygon Hunter,Daniel Ocheda,2021,19.99,"Action, Casual, Indie",0.0,0,0,20000
 Drone VR,damian3k,2021,2.99,"Indie, Racing, Simulation",0.0,,0,20000
 EQDRIVE.IO,Realityocean Games,2021,11.99,"Indie, Racing, Simulation, Early Access",0.0,,0,20000
 Murder by Moonlight 2 - Crimson Night,e-FunSoft Games,2021,5.99,Casual,0.0,,0,20000
 Match Three Pirates II,Graphium Studio,2021,6.99,"Adventure, Casual, Strategy",0.0,0,0,20000
 贸易与马车,SiTong Tech,2021,2.69,"Indie, RPG",0.0,,0,20000
 CollabHub,CollabHub,2021,11.99,"Design & Illustration, Utilities",0.0,,0,20000
 Zack 2: Celestine's Map,SmartOliveGames Ltd,2021,14.99,"Action, Adventure, Indie, RPG",0.0,0,0,20000
 Deeply Dark,DALESI,2021,15.99,"Adventure, Indie, RPG, Early Access",0.0,,0,20000
 Saving Mr. Sparkles,Leander Nieuwenstein,2021,4.99,"Action, Indie",0.0,,0,20000
 Gravitational,Electric Monkeys,2021,19.99,"Adventure, Simulation",0.0,,0,20000
 Brutal Wizardry,Ivan Chernyakov,2021,19.99,"Action, Indie",0.0,,0,20000
 RUNDOM,mrcq,2021,9.99,"Action, Indie, Racing, Sports, Early Access",0.0,,0,20000
 Niinamigota,"Colin Sandquist, Kadokawa Future Publishing, Enterbrain",2021,1.04,"Adventure, Indie, RPG, in Early Access",0.0,0,0,20000
 Vector Race,Kedexa,2021,19.99,"Casual, Racing, Simulation",0.0,0,0,20000
 Thread Fred,HotFoodGames,2021,2.99,Indie,0.0,0,0,20000
 Edifice of Fiends,Master Bronze Elite,2021,4.99,"Action, Indie, RPG, Strategy",0.0,,0,20000
 Minforiga,Ned Yonkers,2021,4.99,"Casual, Indie, Strategy",0.0,,0,20000
 ZombieVan Drive,INFINITE BRIDGE,2021,0.99,"Casual, Indie, Racing, Simulation",0.0,,0,20000
 Collapse,MoonKang,2021,3.99,"Casual, Indie, Strategy",0.0,,0,20000
 Starship Tunnel,INFINITY BRIDGE,2021,0.99,"Casual, Indie, Racing, Simulation",0.0,,0,20000
 Crystal sword,HUNTERS,2021,3.99,Action,0.0,,0,20000
 Garetto,FranciscoGames,2021,0.49,"Casual, Indie",0.0,,0,20000
 Fool's Paradise,Alex V,2021,4.99,"Adventure, Indie",0.0,,0,20000
 VR 뉴욕 스토리,"Aiitone Co.,Ltd",2021,59.99,"Adventure, Casual, Indie, Simulation",0.0,,0,20000
 小小精灵塔防(Little elf tower defense),tree,2021,0.99,"Casual, Strategy",0.0,,0,20000
 Pangea,Andrew Bykov,2021,6.99,"Adventure, Indie, RPG, Strategy",0.0,,20000,50000
 The hardest game in the universe,,2021,1.99,"Action, Adventure, Casual, Indie",0.0,0,0,20000
 Asteroids Maneuvers,INFINITE BRIDGE,2021,0.99,"Casual, Indie, Simulation",0.0,0,0,20000
 Blessings of No-more,JJBenefield Games,2021,0.99,"RPG, Strategy",0.0,,0,20000
 Family,Luiz Otávio da Silva,2021,5.99,"Adventure, Indie",0.0,,0,20000
 The Depths,Malicious Tree Games,2021,1.99,Indie,0.0,,0,20000
 Project Blue Book: Hidden Mysteries,Three Gates,2021,6.99,"Adventure, Casual, Indie",0.0,,0,20000
 Chess Mega Bundle,GammaLateral,2021,4.99,Strategy,0.0,,0,20000
 Combat Casino,Skylor Beck,2021,9.99,"Action, Casual, Indie, RPG, Strategy",0.0,,0,20000
 Soralio: Cooperation mystery solving game,Beespiel,2021,5.99,"Adventure, Casual, Indie",0.0,,0,20000
 Cute Girls Love Books,玫瑰工作室,2021,1.99,"Casual, Indie",0.0,0,0,20000
 Coin Dash,Panamsoft TR,2021,0.99,"Adventure, Casual, Indie, Racing, RPG, Simulation",0.0,,0,20000
 Bonegard,ImperiumGame,2021,3.99,"Action, Indie",0.0,,0,20000
 Mars Accident,HotFoodGames,2021,3.99,"Adventure, Casual, Indie",0.0,0,0,20000
 Ultima Adventum,Anima Games,2021,6.99,"Indie, RPG",0.0,,0,20000
 Shining Cubes,HotFoodGames,2021,0.99,"Casual, Indie",0.0,,0,20000
 Stickman Escape,Happy Jay Games,2021,3.99,"Action, Adventure, Casual, Indie, RPG, Early Access",0.0,,0,20000
 The Witch Eye,Kartikay Rathi,2021,9.99,"Adventure, Casual, Indie",0.0,,0,20000
 Ultimate Sadou- tea or coffee?,EXLIGHT,2021,14.99,Adventure,0.0,,0,20000
 Alive Cursor,Threeyes,2021,3.99,"Casual, Simulation, Utilities",0.0,,0,20000
 Medieval Wars,Phoenixxx Games,2021,1.19,"Indie, Strategy",0.0,,0,20000
 World of Wonder,Andrew Grbac,2021,9.99,"Action, Adventure",0.0,,0,20000
 Heartbeat: Regret,Janne Soikkeli,2021,1.99,"Action, Adventure, Indie",0.0,,0,20000
 Kill Them With Cuteness,Baz Lever,2021,4.99,"Action, Adventure, Casual, Indie",0.0,,0,20000
 Branches,beans rolls,2021,0.99,"Casual, Indie",0.0,,0,20000
 Eden: New Dawn,Kingly Games,2021,,"Adventure, Massively Multiplayer, RPG, Simulation, Early Access",0.0,,20000,50000
 Bus stop in the fog,Etienne Andlau,2021,0.99,"Action, Adventure, Casual",0.0,,0,20000
 SCP: Undeads Winter's,IazGame,2021,1.99,"Action, Adventure, Casual",0.0,,50000,100000
 Car Drive,kovalevviktor,2021,0.99,"Adventure, Indie",0.0,,0,20000
 Unending War: Grand-Strategy Chess,GSC,2021,14.99,Strategy,0.0,,0,20000
 Idle Poker,Erepon Games,2021,4.99,"Indie, Simulation",0.0,,0,20000
 Space Ship DRIFT,Space Ship DRIFT,2021,9.99,"Action, Casual, Indie, Racing, Simulation, Sports",0.0,0,0,20000
 Witchcraft U,Choice of Games,2021,4.99,RPG,0.0,,0,20000
 Mystery of Camp Enigma 2: Point & Click Puzzle Adventure,M9 Games,2021,6.99,"Adventure, Casual, Indie",0.0,,0,20000
 Anime puzzle,wow wow Games,2021,9.99,Casual,0.0,0,0,20000
 Nightwalker 2,Useless Machines,2021,7.99,"Action, Adventure, Indie",0.0,,0,20000
 Violent Witches: the Vindicator,HLF studio,2021,13.99,RPG,0.0,0,0,20000
 Spin the World,RexTo,2021,10.99,"Action, Adventure, Indie",0.0,,0,20000
 The Stone of God,Anima Games,2021,6.99,"Indie, RPG",0.0,,0,20000
 Dark Forest Project,Phoenixxx Games,2021,9.99,"Action, Indie",0.0,0,0,20000
 Forensic EduSim,Envision Innovative Solutions Inc.,2021,0.99,Education,0.0,,0,20000
