Game Name,Developer,Release year,Price,Genres,Review %,Max Reviewers,Minimum Owners,Maximum Owners
Give Me More Pills,Minicactus Games,2021,1.19,"Adventure,Indie,Simulation",0.9,22,0,20000
Lumexa,Dreamlike,2021,0.59,"Casual,Indie,Strategy",0.85,21,0,20000
Edge Of Galaxy,Kinderril,2021,8.99,"Action,Indie,RPG,Simulation,Strategy",0.84,19,0,20000
Time Trap 2 - Search and Find Objects Game - Hidden Pictures,Crisp App Studio,2021,4.99,"Adventure,Casual,Indie",0.85,21,0,20000
Alchemist of Pipi Forest,깡토 스튜디오,2021,9.79,"Indie,RPG",0.69,13,0,20000
"Devil, It's me",Elphie,2021,7.99,"Indie,Simulation,Strategy",0.84,25,0,20000
Tortured Hearts - Or How I Saved The Universe. Again.,Teleport Games Bt,2021,14.99,"Indie,RPG",0.79,24,0,20000
Cavegirl Adventures,DotGames,2021,2.99,"Adventure,Indie",1.0,18,0,20000
The Commission 1920: Organized Crime Grand Strategy,302 Interactive,2021,5.99,"Casual,Indie,Simulation,Strategy",0.68,19,0,20000
Space Kettle,Maxkres Games,2021,1.99,"Action,Adventure,Casual,Indie,in Early Access",0.81,27,0,20000
Battle Cube,LTZinc,2021,0.49,"Action,Adventure,Casual,Indie,Simulation",0.88,25,0,20000
Construct VR - The Volumetric Movie,PresenZ,2021,2.69,Casual,0.76,30,0,20000
Project Terminus VR,CVR,2021,19.99,"Action,Adventure,Casual,Indie,Early Access",0.73,23,0,20000
Key Escape,BeJotah,2021,0.99,"Casual,Indie",0.78,23,0,20000
Block Dungeon,Gnelf,2021,0.51,"Action,Adventure,Indie,RPG",0.77,27,0,20000
封神榜 伏魔三太子（重制版）,艾露比工作室,2021,13.99,"Adventure,Casual,RPG",0.78,28,0,20000
The Legend of Heroes: Sen no Kiseki IV -THE END OF SAGA-,Nihon Falcom,2021,40.49,RPG,0.75,24,0,20000
PYTHIAN,"VRROOM, ART OF DANCE",2021,17.99,"Action,Casual,Massively Multiplayer,Simulation,Early Access",0.68,29,0,20000
Demon Lord Jill -REVIVAL-,ななっしー,2021,1.99,RPG,0.64,31,0,20000
Smoked Gun,LTZinc,2021,0.49,"Action,Adventure,Casual,Indie,Simulation",0.76,26,0,20000
PIRATECRAFT,Game for games,2021,0.49,"Action,Adventure,Casual,Massively Multiplayer",0.68,32,0,20000
Planet B24,Quarlellle,2021,0.54,"Action,Adventure,Indie",0.71,28,0,20000
Cargo Company,Ambiera,2021,7.99,"Simulation,Strategy,Early Access",0.57,33,0,20000
Kingdoms In Chaos,Perish Arts,2021,4.99,"Action,Adventure,Indie,Massively Multiplayer,RPG,Early Access",0.55,34,0,20000
MADE : Interactive Movie – 01. Run away!,JOONSPICTURES,2021,10.49,"Adventure,RPG",0.55,38,0,20000
Car Tuning Simulator,Flex Entertainment,2021,0.49,"Action,Adventure,Casual,Indie,Racing,Simulation,Sports",0.55,36,0,20000
Sam & Max: This Time It's Virtual!,HappyGiant,2021,23.99,"Adventure,Indie",0.43,44,0,20000
Dungeon Deathball,Matt Glanville,2021,9.59,"Indie,RPG,Sports,Strategy,in Early Access",0.98,88,0,20000
Rick Henderson,Fat Pug Studio,2021,6.39,"Action,Indie,in Early Access",1.0,18,0,20000
ARISEN - Chronicles of Var'Nagal,"Maratus, Homecoming Studio",2021,16.99,"Adventure,Casual,Indie,RPG,Early Access",1.0,10,0,20000
The Wicked Days,Alien Intelligence UAB,2021,14.99,"Action,Adventure,Indie,Early Access",1.0,13,0,20000
Relaxing Kite,LUXO Interactive,2021,0.49,Casual,1.0,21,0,20000
Magellania,Studio Land,2021,5.99,"Action,Adventure,RPG,Strategy",1.0,20,50000,100000
Retro Classix: Bad Dudes,Data East,2021,3.49,Action,1.0,21,0,20000
Yoli TD,Enjoy the Tale,2021,0.49,"Action,Indie",1.0,23,0,20000
Mr.Bottle and his dream,BeyondTheWind,2021,2.99,"Adventure,Casual,Indie",1.0,11,0,20000
Plunder Panic,Will Winn Games,2021,7.49,"Action,Casual,Indie,Strategy,Early Access",1.0,19,0,20000
Life of Fly 2,EpiXR Games UG,2021,5.99,"Casual,Indie,Simulation",1.0,23,0,20000
Tybot Invasion: The Typing Runner,Sensen Games,2021,1.19,"Action,Casual,Indie",1.0,21,0,20000
Hidden Objects - Sleeping Beauty - Puzzle Fairy Tales,Crisp App Studio,2021,2.99,"Adventure,Casual,Indie",1.0,21,0,20000
Sakura Forest Girls,Winged Cloud,2021,3.99,Simulation,0.9,22,0,20000
Dracula Frames,Caio Flavio,2021,0.59,"Casual,Indie",0.95,24,0,20000
Save me Mr Tako: Definitive Edition,Christophe Galati,2021,10.04,"Action,Adventure,Indie,RPG",0.91,12,0,20000
The Runaway Feijoão,Koi Productions,2021,0.69,"Adventure,Casual,Indie",0.95,22,0,20000
Hidden Object: Detective Holmes - Heirloom,Crisp App Studio,2021,2.99,"Adventure,Casual,Indie",0.95,22,0,20000
WarDogs: Red's Return,Mito Games,2021,0.59,"Action,Casual,Indie",0.94,17,0,20000
Bad Dream: Stories,Desert Fox,2021,3.99,"Adventure,Indie",1.0,23,0,20000
Cloud Escape,Andreas Baum,2021,4.99,"Action,Casual,Indie",1.0,22,50000,100000
Nineteen,PLAYCASTLE,2021,1.99,"Action,Adventure,Casual,Indie,Early Access",0.95,20,0,20000
Aquadine,SoftColors,2021,9.99,"Adventure,Casual,Indie",0.88,18,0,20000
Terrene - An Evidence Of Life Game,"Albatross Wirehead, JustWall Games",2021,4.99,"Action,Adventure,Indie",0.9,20,0,20000
Raptor Territory,RedClaw Productions,2021,0.99,"Action,Casual,Strategy,Early Access",1.0,18,0,20000
Higgs Boson: Challenging Puzzle,Remix Games,2021,0.69,Casual,0.92,25,0,20000
Pill Puzzle,Coffee Studio,2021,0.69,Casual,0.92,25,0,20000
白马非马 a white horse is not a horse,卧熊工作室,2021,8.99,"Adventure,Casual,Indie,RPG,Early Access",0.89,19,0,20000
Gamedev Beatdown,QYJO,2021,6.99,"Casual,Indie,RPG,Simulation,Strategy",0.81,16,0,20000
SYNTHSPACE,Bright Light Interstellar Limited,2021,20.09,"Audio Production,Education,Software Training,Early Access",0.91,23,0,20000
Phoenix Hope,Honorable Pixel,2021,9.99,"Indie,Simulation,Strategy,Early Access",0.84,26,0,20000
Usurper: Soulbound,Caspian Interactive,2021,11.19,"Action,Indie,RPG,Early Access",0.85,14,0,20000
Cyberpunk Madness,LTZinc,2021,0.49,"Action,Adventure,Casual,Indie,Simulation",0.91,23,0,20000
Martha,Affordable Cat,2021,3.99,"Action,Adventure,Indie",0.78,19,0,20000
Coronation,Twin Sword Studio,2021,0.0,"Action,Adventure,Casual,Indie,Massively Multiplayer,RPG,Simulation,Strategy,Early Access",0.82,28,0,20000
A Lose Hero in the Castle of the Succubi,Dieselmine,2021,13.29,"Adventure,Indie",0.77,22,0,20000
Dee-6: Dice Defenders,KBA3u's factory,2021,3.49,"Indie,Simulation,Strategy",0.76,26,0,20000
Cash Horse - Match 3 Puzzle Adventure,Red Eyes Software,2021,4.99,"Action,Adventure,Casual,in Early Access",1.0,22,0,20000
Quest: Escape Room 3,"KuKo, Mustella Games",2021,0.49,Adventure,0.84,26,0,20000
Neko Hacker Plus,Axyos Games,2021,2.24,"Casual,Indie,Simulation",0.8,26,0,20000
阴缘,Huochairen Interactive Entertainment,2021,3.99,"Adventure,RPG",0.78,28,0,20000
TOOTHY HISTORY,NL Studio,2021,0.49,"Adventure,Casual,Indie,Simulation",0.76,21,0,20000
Escape From School,WhoofWhoof,2021,3.19,"Adventure,Indie",0.65,20,0,20000
Jelle's Marble League,Big Head Games Ltd.,2021,19.99,"Action,Simulation,Sports,Early Access",0.71,21,0,20000
Soul of Giga,Goody Pundit,2021,2.99,"Action,Adventure,Casual,RPG,Strategy",0.66,30,0,20000
Wall of insanity,VenomizedArt,2021,6.99,"Action,Adventure,Indie",0.69,13,0,20000
Days of Heroes: D-Day,Zen Apps Studio,2021,14.99,Action,0.64,31,0,20000
Zoo Cleaner,Quarlellle,2021,0.54,"Adventure,Indie,Simulation",0.7,27,0,20000
Highrise Mogul,Olli Arkko,2021,9.99,"Simulation,Strategy",0.57,38,0,20000
S.I.N. Unit: Ghost Investigation & Removal,Carlos Alberto Martinez Carrillo,2021,9.47,"Casual,Indie,Early Access",0.4,10,0,20000
Grandiose,Valentin Supiot,2021,4.99,Indie,0.55,18,0,20000
Blockchain Tycoon,Wamill,2021,7.49,"Casual,Indie,Simulation,Strategy",0.42,40,0,20000
X-17,Panzer Gaming Studios,2021,0.49,"Action,Indie,in Early Access",0.45,40,20000,50000
Your Sword Is So Big,Flex Entertainment,2021,0.99,"Action,Adventure,Casual,Indie,RPG,Simulation",0.39,46,0,20000
BigChick,"Maxim Nuriev, Volodymyr ""Wolod"" Yakubovych",2021,1.99,"Action,Casual",1.0,18,0,20000
SpaceNET - A Space Adventure,Sonejo Studios,2021,6.59,Adventure,1.0,16,20000,50000
yarne,"Rowan Wood, Parker Crandell, Martin Nayeri",2021,2.99,"Indie,Strategy",1.0,21,0,20000
Murder Diaries,EpiXR Games UG,2021,6.69,"Casual,Indie,Simulation",1.0,24,0,20000
汉字大冒险,InsVolcStudio,2021,6.99,"Adventure,Indie,Early Access",1.0,20,0,20000
Trick & Treat Remake,Rabbiton,2021,1.39,"Adventure,Casual,Indie",1.0,23,0,20000
Sunshine Manor,Fossil Games,2021,7.49,"Action,Adventure,Indie",1.0,10,0,20000
Chess Valley,Artur Rezende,2021,0.49,"Casual,Indie",0.95,22,0,20000
ShapeNeon Chaos,Beni Games,2021,0.69,"Action,Casual,Indie",0.95,23,0,20000
Dreamer,Ômega Games,2021,0.69,"Adventure,Indie,Strategy",1.0,24,0,20000
Spectacular Sparky,FreakZone Games,2021,10.04,"Action,Indie",0.96,26,0,20000
Cake Invaders,Zoo Corporation,2021,3.24,"Action,Casual,Indie",0.93,16,0,20000
Fish Person Shooter,8AH,2021,12.99,"Action,Early Access",0.95,23,0,20000
The Mermaid of Zennor,ebi-hime,2021,3.74,"Casual,Indie",0.94,19,0,20000
Hexteria,Red Bird Studios,2021,7.19,"Casual,Indie,Strategy",1.0,11,0,20000
The Awakening of Mummies,Virtual Arts Studio,2021,1.39,"Casual,Indie",1.0,19,0,20000
AsMagnet,StudioYoshiko,2021,2.99,"Casual,Indie",0.96,25,0,20000
"Good Night, Knight",RedEmber,2021,5.99,"Adventure,Indie,RPG,Early Access",0.91,23,0,20000
One More Dungeon 2,Stately Snail,2021,9.99,"Action,Adventure,Indie,Early Access",0.88,18,0,20000
Jet Kave Adventure,7Levels S.A,2021,5.09,"Action,Adventure,Indie",0.88,17,0,20000
World for Two,Seventh rank,2021,10.49,Adventure,0.92,13,0,20000
Kate: Collateral Damage,Ludic Studios,2021,4.79,"Action,Indie",0.91,23,0,20000
Toilet Flushing Simulator,Hunted Media,2021,0.79,"Casual,Indie,Simulation",0.94,18,0,20000
Floor is Lava,galesoozka,2021,14.99,"Adventure,Indie",0.92,26,200000,500000
Skjoldur Story,Snoozing Pixel LLC,2021,7.49,"Action,Adventure,Indie,RPG",0.83,12,0,20000
A Comfortable Burden,OtterWays,2021,2.09,Indie,0.91,24,0,20000
Wizard Bros,Caspian Interactive,2021,2.49,"Action,Casual,Indie,Early Access",0.91,24,0,20000
Half Past Fate: Romantic Distancing,Serenity Forge,2021,4.79,"Casual,Indie",0.87,24,0,20000
The Monster Within,GMO Free Games,2021,11.99,"Indie,Strategy,Early Access",0.86,22,0,20000
Ninja Stealth 4,SC Jogos,2021,0.49,"Casual,Indie,Strategy",0.84,25,0,20000
Last Village,AK Studio,2021,2.99,"Action,Adventure",0.77,22,0,20000
Tall Poppy,Attainable Entertainment,2021,2.99,"Adventure,Indie",0.78,23,0,20000
Z.O.M.B.I.E.,LTZinc,2021,0.49,"Action,Adventure,Casual,Indie,Simulation",0.84,25,0,20000
Survive The Dark,bHaptics Inc.,2021,4.99,"Action,Adventure,Early Access",0.8,26,0,20000
We Are The Caretakers,Heart Shaped Games LLC,2021,13.99,"Indie,RPG,Simulation,Strategy,Early Access,in Early Access",0.75,20,0,20000
Waxworks: Curse of the Ancestors,Went2Play LLC,2021,7.49,"Action,Adventure,Indie,RPG,in Early Access",0.8,30,20000,50000
景安区奇案-Jing 'an District Copstories,橙光游戏,2021,2.99,"Adventure,Casual,Indie,RPG,Strategy",0.74,27,0,20000
Ruin Raiders,OverPowered Team,2021,12.99,"Action,Adventure,Indie,RPG,Strategy",0.69,33,0,20000
New York Rat Simulator,Firebug Games,2021,2.39,"Adventure,Casual,Indie,Simulation,Early Access",0.6,25,0,20000
Slick Racing Game,SaltyTea-M,2021,5.19,"Action,Indie,Massively Multiplayer,Racing,Early Access",0.45,22,0,20000
Naau: The Lost Eye,Studio Gamebit,2021,12.49,"Action,Adventure,Indie",0.59,22,0,20000
Dream Girls Collection,Hunny Bunny Studio,2021,0.69,"Casual,Indie",0.59,32,0,20000
牛头人迷宫/Tauren maze,MT Games,2021,0.99,"Adventure,Casual,Indie",0.55,29,0,20000
United Assault - Normandy '44,"Polygon Art, Enigma Entertainment",2021,14.99,"Action,Indie,in Early Access",0.6,40,0,20000
Brain Games,"Serhii Khramov, Dmytro Pohrebnyi, Ivan Shutko, Illia Ustenko",2021,1.79,"Casual,Indie,Simulation,Sports,Strategy",1.0,25,0,20000
Watermelon Blocks,MIRA GAMES,2021,2.99,"Adventure,Casual,Indie,Strategy",1.0,20,0,20000
Blokker: Orange,LM Games Studio,2021,0.49,"Casual,Indie,Strategy",1.0,25,0,20000
晴天咖啡館 Sunny Cafe,GameNobility 遊戲貴族,2021,12.99,"Adventure,Indie",1.0,17,0,20000
Skip Lake,RSoft Games,2021,1.99,Casual,1.0,24,0,20000
WORDLAND,Robotizar Games,2021,0.79,Casual,1.0,24,0,20000
Dumpy and Bumpy,Programancer,2021,3.99,"Adventure,Casual",1.0,21,0,20000
Murder Diaries 2,EpiXR Games UG,2021,7.49,"Casual,Indie,Simulation",1.0,25,0,20000
Lost and found - What if I come and find it,Gadir Team,2021,3.74,"Indie,Early Access",1.0,21,0,20000
YOLKED - The Egg Game,HardBoiled Studios,2021,7.19,"Action,Casual,Indie,Early Access",1.0,15,0,20000
Super Grappling Gecko,Calangames,2021,1.69,"Adventure,Casual,Indie",1.0,25,0,20000
Space Docker VR,Cat Commandos,2021,14.99,"Indie,Simulation",1.0,21,0,20000
ChronoBreach Ultra,UpsilonGames,2021,1.94,"Action,Indie",0.95,22,0,20000
Hell Shuffle,ICE T,2021,9.74,"Adventure,Indie,RPG,Strategy,Early Access",0.92,14,0,20000
Jad,"Dnovel, FreeAnimals_Software",2021,2.99,"Action,Adventure",0.95,24,0,20000
Dadish 2,Thomas K. Young,2021,1.19,"Action,Adventure,Indie",0.96,26,0,20000
Destroy The Cubes - Minimalist Puzzle,SG Game Studio,2021,0.69,"Casual,Indie",0.96,26,0,20000
Puzzle Light: Slide,Waidy Andrade,2021,0.59,Casual,0.96,26,0,20000
Fostering Apocalypse,Incisor Studios,2021,3.74,"Adventure,Indie",0.95,21,0,20000
Witchaven,Capstone Software,2021,3.99,"Action,RPG",0.96,26,0,20000
The Call Of Paper Plane,Shanhai Game Studio,2021,1.99,"Adventure,Casual,Indie,in Early Access",0.91,23,0,20000
Nevermore: The Chamber Door,Burning Bright,2021,7.99,"Action,Adventure,Indie,RPG,Early Access",0.9,21,0,20000
COROPATA,LukPlus,2021,19.99,Casual,0.96,25,0,20000
SIIMI,GOINDOL,2021,0.99,"Adventure,Casual,Indie,RPG,Simulation",0.9,22,0,20000
Cupid Nonogram,Supernova Games,2021,0.89,"Casual,Indie",0.91,24,0,20000
B.ARK,Tic Toc Games,2021,7.99,"Action,Indie",0.89,19,0,20000
Agent Murphy,xproject,2021,0.49,"Adventure,Indie,Simulation",0.95,24,0,20000
Sleep Tight,Bearfoxbear,2021,9.99,"Action,Casual,Indie,Strategy",0.85,20,0,20000
反图灵测试/Anti-TuringTest,metagalaxy panda,2021,10.99,"Adventure,Casual,Indie,RPG,Strategy,Early Access",0.82,17,0,20000
Pathfinders: Mini Words,Mens Sana Interactive,2021,0.99,Casual,1.0,21,0,20000
Barro 22,SC Jogos,2021,0.49,"Casual,Indie,Racing",0.95,22,0,20000
Silicon City,Polycorne,2021,15.99,"Indie,Simulation,Early Access",0.84,19,0,20000
ArtFormer: Ancient Stories,"Jan Šídlo, Adam Hrubý",2021,9.74,"Action,Adventure,Indie,RPG",0.81,16,0,20000
hocus 2,Yunus Ayyildiz,2021,0.5,"Casual,Indie",0.92,25,0,20000
Draft Day Sports: College Basketball 2021,Wolverine Studios,2021,17.49,"Indie,Simulation,Sports,Strategy",0.83,24,0,20000
Nebraska,Benjamin Matthew Goodwin,2021,2.39,Adventure,0.88,27,20000,50000
"Pop it, Please!",ImperiumGame,2021,0.99,Indie,0.88,26,0,20000
Get Together: A Coop Adventure,Studio Sterneck,2021,8.79,"Adventure,Casual,Indie",0.76,26,0,20000
The Farm,SN Mobile Technology,2021,5.59,"Casual,Indie,RPG",0.8,20,0,20000
Trump Loves Russia,SeedWall,2021,0.59,"Action,Adventure,Casual,Indie",0.83,24,0,20000
Parking Slide,Naoka Games,2021,0.49,"Casual,Strategy",0.8,30,0,20000
Bad boy simulator,SoftWeather Games,2021,9.99,"Action,Adventure,Indie,Simulation,Early Access",0.57,19,0,20000
Many Bricks Breaker,FujiCubeSoft,2021,2.99,Casual,0.78,32,0,20000
Myastere -Ruins of Deazniff-,"SUCCESS Corporation, Studio Saizensen Co., Ltd.",2021,15.99,"Action,Indie",0.56,25,0,20000
BLACKOUT,INNERVISION™,2021,1.29,"Action,Indie",0.66,30,0,20000
MY FOX - Desktop Wild Pet,3dm_live_wallpapers,2021,2.79,"Adventure,Casual,Indie,Simulation,Early Access",0.62,29,0,20000
Vilset,Another Reality,2021,13.59,"Simulation,Strategy,Early Access",0.68,32,0,20000
Succubus With Guns,Satur Cat,2021,3.99,"Action,Adventure,Casual,Indie,RPG",0.53,47,0,20000
Nether Nightmare,Unreal Quality Games,2021,0.79,"Action,Indie",0.54,42,20000,50000
蛋蛋掌门日志,多极网络,2021,3.99,"Casual,Indie,RPG,Simulation",0.42,45,0,20000
Lost Brothers,BitLight,2021,2.69,"Adventure,Casual,Indie",0.36,22,0,20000
Prop Hunt,HorseGames,2021,2.99,"Casual,Indie,Massively Multiplayer,RPG,Sports",0.33,57,0,20000
Ultreïa,Olivier De Rop,2021,2.79,"Adventure,Indie",1.0,20,0,20000
Gloom and Doom,Neo Tegoel Games,2021,9.99,"Casual,Indie",1.0,17,0,20000
Gravitators,Insular Games,2021,14.99,"Action,Indie",1.0,22,0,20000
Fuzz Dungeon,Jeremy Couillard,2021,2.99,"Action,Adventure,Casual,Indie",1.0,23,0,20000
Guts And Goals,CodeManu,2021,8.99,"Action,Sports,in Early Access",0.94,19,0,20000
Kitty Tactics,Ibe Denaux,2021,1.19,"Indie,RPG,Strategy",0.96,25,20000,50000
Oneiro,Ryan Olah,2021,2.24,"Action,Indie,Strategy",0.95,21,0,20000
My Life Changed - Jigsaw Puzzle,Naoka Games,2021,0.89,"Casual,Indie",0.96,26,0,20000
Newton's Life at Home - Pixel Art Jigsaw Puzzle,SG Games,2021,1.39,Casual,0.96,27,0,20000
Slap The Rocks,Antonio Filipe,2021,1.19,"Casual,Indie,Strategy",0.95,23,0,20000
Cursed Mansion,Dragon Emperors,2021,1.99,"Adventure,Indie,RPG,Early Access",0.92,25,0,20000
Dum-Dum,Hogo Company,2021,7.49,"Adventure,Casual,Indie,Simulation,Strategy",0.92,25,0,20000
无眠夜曲,在酒楼上,2021,0.99,"Indie,RPG,Early Access",0.92,28,0,20000
Aspire: Ina's Tale,Wondernaut Studio,2021,12.99,"Adventure,Casual,Indie",0.91,24,0,20000
Apple Bang!,Sundoe,2021,1.79,"Action,Adventure,Indie",0.89,19,0,20000
Guardian of Lore,Round2Games,2021,3.49,"Action,Adventure,Indie,RPG",0.88,18,0,20000
Monsters Mall,Green Cube Games,2021,1.59,"Casual,Indie,Simulation,in Early Access",0.92,13,0,20000
Gearshifters,Red Phantom Games,2021,19.99,"Action,Racing",0.87,24,0,20000
Partitas,Lotz,2021,0.79,Casual,0.88,27,0,20000
Inferno - Beyond the 7th Circle,68k Studios,2021,10.19,RPG,0.86,29,20000,50000
~府城少女~ 以妳為名的府城情書,kolorogame,2021,9.99,"Indie,RPG,Simulation",0.76,17,0,20000
VR Immortal Fight,Saturn VR,2021,4.99,Action,0.86,30,0,20000
Fancy the Frog,"Tero Lunkka, Valkeala Software",2021,0.49,"Adventure,Casual,Indie",0.88,17,0,20000
The Faraway Land,FireTail,2021,5.99,"Adventure,Indie,Massively Multiplayer,Early Access",0.84,26,0,20000
Agent Intercept,PikPok,2021,19.99,Action,0.76,17,0,20000
Ragdoll Madness,Weakfish Studio,2021,4.99,"Adventure,Casual,Indie,Early Access",0.84,26,0,20000
Rocky Planet,Jakub Klementewicz,2021,0.99,"Action,Adventure,Simulation,Strategy,in Early Access",0.89,19,0,20000
Miguelshroom: First day at school,Man Changing Ideas,2021,1.19,Casual,0.8,31,0,20000
Chicken Holmes - The Mystery of Bartolomeu,Dreamlike,2021,1.29,"Adventure,Indie,Strategy",0.78,28,0,20000
Slit Mouthed - 口裂け女,Nyxtales,2021,4.99,Indie,0.83,31,0,20000
Tale of Ninja: Fall of the Miyoshi,S.Y. GAMES,2021,2.74,"Action,Adventure,Indie,RPG,Strategy",0.8,25,0,20000
The Search For Fran,Archor Wright,2021,0.74,"Action,Adventure,Casual,Indie,Simulation",0.82,23,0,20000
MazM: The Phantom of the Opera,Growing Seeds,2021,8.99,"Adventure,RPG,Simulation",0.76,21,0,20000
Faraway: Puzzle Escape,Pine Studio,2021,1.49,"Adventure,Casual",0.69,26,0,20000
Rage Quit,Ionborn Entertainment,2021,2.79,"Action,Adventure,Indie,Early Access",0.69,33,0,20000
Dark Treasury,"KuKusFs Production, Red Axe",2021,0.98,"Adventure,Casual,Indie,RPG",0.71,35,0,20000
Excavator Simulator VR,MrJohnWeez,2021,4.49,Simulation,0.69,36,0,20000
Tiny Space Academy,Full Orbit Games LLC,2021,4.99,"Casual,Indie,Simulation",0.64,31,0,20000
SEARCH ALL - ANIMALS,Laush Dmitriy Sergeevich,2021,0.49,"Casual,Indie",0.67,37,0,20000
A Wake Inn,VR Bros,2021,13.99,"Action,Adventure,Indie",0.58,34,0,20000
Taxer Inc,Hamsters Gaming,2021,3.91,"Indie,Simulation,Strategy,Early Access",0.58,43,0,20000
Somni,Antler,2021,9.99,"Action,Indie,Simulation,Early Access",0.4,32,0,20000
Machizzle,iNFINITE Production,2021,8.24,"Casual,Indie,Simulation",1.0,16,0,20000
Ninja Ming,杰克有茶,2021,2.99,"Action,Adventure,Casual,Indie,Racing,Early Access",1.0,12,0,20000
Hack Grid,Daisy Games,2021,1.49,"Casual,Indie",1.0,19,0,20000
BOX: Space Station,plaYnice!,2021,0.99,"Casual,Indie,Strategy",1.0,20,0,20000
7 Years From Now,"fumi, room 6",2021,6.69,Adventure,1.0,24,0,20000
Don't Touch this Button!,9 Eyes Game Studio,2021,1.99,"Casual,Indie",1.0,24,0,20000
Puzzle Light: Rotate,Waidy Andrade,2021,0.59,"Casual,Indie",1.0,26,0,20000
Wildfire Swap,"Ryan Kubik, Drew Gingerich, Wes Mueller",2021,7.49,"Casual,Indie,Strategy",0.94,19,0,20000
Simona's Requiem,Team Simona,2021,2.39,"Action,Adventure,Indie",0.95,21,0,20000
TWO MONTHS,undies,2021,5.35,"Action,Adventure,Indie,RPG",0.96,27,0,20000
Floating Farmer - Logic Puzzle,Mens Sana Interactive,2021,1.39,Casual,0.95,24,0,20000
Cuccchi,"Julián Palacios Gechtman, Fantastico Studio",2021,3.99,Indie,0.96,26,0,20000
PsiloSybil,bad_vertex,2021,17.99,"Action,Indie,Early Access",0.96,29,0,20000
Math+Sticks - Coffee Break Club,Rukerama Studio,2021,1.99,"Casual,Indie,Strategy",0.96,25,0,20000
Open Sorcery: Sea++,Abigail Corfman,2021,11.24,"Adventure,Indie,RPG",0.96,28,0,20000
BitBattle,JoLu Games,2021,1.99,"Action,Casual,Indie,in Early Access",0.9,22,0,20000
The Alien Trials,Heypid,2021,1.99,"Action,Indie",0.95,22,0,20000
Cute animal jigsaw puzzle,Yume Game Studio,2021,0.99,"Casual,Indie,Simulation",0.95,21,0,20000
Drawy,Alcedo Games,2021,4.49,"Casual,Indie",0.91,23,0,20000
●LIVE IN DUNGEON,Heaviside Creations,2021,9.99,"Indie,RPG",0.92,28,0,20000
FGTeeV Goozy,PHL Collective,2021,7.99,Adventure,0.96,27,0,20000
Re.Surs,VidyGames,2021,5.59,"Action,Adventure,Indie",0.95,24,0,20000
Cards and Castles 2,Red Team Games,2021,19.99,"Indie,Strategy,Early Access",0.89,19,0,20000
Legacy of Sin the father sacrifice,Absolute Power Game Studio,2021,3.99,"Action,Strategy",0.91,24,0,20000
FICTION #F3F,Colorfiction,2021,4.24,"Adventure,Casual,Indie",0.89,29,0,20000
Middle Age Conquest,Musa GUNGOR,2021,1.74,"Casual,Indie,Simulation,Strategy",0.85,21,0,20000
NMNE,AK Studio,2021,3.49,"Adventure,Indie",0.95,20,20000,50000
ASCENXION,IndigoBlue Game Studio,2021,7.49,"Action,Adventure,Indie",0.8,21,0,20000
Helper Cat,Giant Head,2021,0.69,"Casual,Indie,Strategy",0.86,29,0,20000
Gachi Dungeon Master,Slippy Floor,2021,1.19,"Action,Simulation,Sports",0.94,19,0,20000
